id,track_name,artist_name,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7uzib3dSSwgUwcD3z0k3bR,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.72,0.746,0,-3.143,0,0.107,0.152,0.0,0.276,0.587,90.026,231811
23Sp4OKoHAmPehmCFsmWdX,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.397,0.686,6,-4.425,0,0.0311,0.37,1.73e-06,0.115,0.486,80.038,204541
1Zyd6zQnC6XIIzmg3hP7Ot,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.786,0.853,8,-2.687,1,0.0816,0.0688,0.0,0.0759,0.45,125.034,213264
5FxasBmho2yEvgXrzp9MMW,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.389,0.467,4,-5.126,1,0.0347,0.787,1.39e-05,0.129,0.25,77.943,222868
54ASqOnnhFprbsGtNg9IEZ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.69,0.6,8,-4.336,0,0.137,0.656,0.0,0.631,0.236,131.821,224400
08mBjtIMyRWBh4Y4ubOuiK,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.632,0.519,0,-5.735,1,0.0384,0.727,0.0,0.265,0.256,143.837,229990
4VFOTZfzXPYGfaA2P43QfP,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.728,0.669,0,-4.73,1,0.0346,0.122,0.0,0.129,0.707,133.961,242747
23DBqqe35rEZOKJk0qYPVy,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.853,0.638,1,-4.911,1,0.0536,0.379,0.0,0.27,0.872,102.06,193321
2tnBkiyJWLnQGsjyz4BuJJ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.629,0.421,1,-6.746,1,0.0364,0.542,3.56e-06,0.117,0.353,87.939,231307
6RioKpKPuG1vuyU0wnlAZx,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.716,0.906,2,-3.539,1,0.0717,0.00423,0.0,0.0547,0.762,101.028,192597
2ujA6F1cpk3m8lsPE5aKua,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.636,0.702,0,-5.352,0,0.0334,0.0223,0.0,0.293,0.516,135.104,176026
3VC1IEz9M1txlMSx3h3tPM,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.843,0.807,1,-3.794,0,0.0632,0.0135,6.44e-05,0.227,0.833,104.962,202963
2FQhL0Cwk69VDrsQEzN9Tn,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.851,0.842,4,-3.17,0,0.214,0.00474,0.000768,0.314,0.728,102.566,202536
3UMjZ9bAT1AnpcWD4aKyP8,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.767,0.755,11,-3.938,0,0.03,0.303,3.62e-05,0.105,0.631,120.978,240572
5EzitieoPnjyKHAq0gfRMa,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.749,0.85,0,-4.346,1,0.0468,0.0319,4.81e-05,0.0678,0.672,145.983,190423
2eXziVXVdsftkKrKOcyVNX,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.814,0.683,8,-2.596,0,0.195,0.0943,0.0,0.0678,0.757,140.051,208285
7y9Xospz6eMMJBtqELet7d,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.726,0.772,10,-4.373,0,0.113,0.451,0.0,0.195,0.778,80.017,246285
08eReCl8B3bV1GA247IGc2,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.631,0.728,6,-5.111,1,0.284,0.0511,0.0,0.171,0.395,139.977,274992
36FPRDpKyP8hJxPhJs4G17,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.593,0.431,9,-7.846,0,0.415,0.327,0.0,0.21,0.641,169.781,267584
5NB0u5gWcwH1D6y3euVSKI,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.526,0.828,6,-3.82,1,0.143,0.00773,0.0,0.296,0.663,110.182,221349
1jHmGj123EpOxXd9S1PpFF,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.72,0.918,1,-2.602,0,0.0991,0.0497,1.68e-06,0.144,0.551,139.998,195423
6NB81kD2XDeTdNBksV0yxM,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.533,0.823,6,-4.109,1,0.252,0.0516,0.0,0.473,0.706,89.711,216999
7iV733e1KacKrFRaBNxVEf,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.476,0.581,8,-8.795,1,0.12,0.523,0.0,0.201,0.282,129.568,139972
5SE57ljOIUJ1ybL9U6CuBH,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.598,0.775,1,-4.035,0,0.0545,0.022,0.0,0.0677,0.687,129.819,223123
3ryjLm3oupIjJFGc39naNi,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.612,0.844,5,-4.694,0,0.0756,0.142,0.0,0.287,0.653,134.868,196776
2SYa5Lx1uoCvyDIW4oee9b,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.667,0.889,6,-4.851,1,0.0918,0.00912,0.0,0.0816,0.541,169.959,238193
4WJ7UMD4i6DOPzyXU5pZSz,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.438,0.178,7,-20.392,0,0.0445,0.908,0.752,0.0688,0.166,114.515,428560
1Kzxd1kkjaGX4JZz2CYsXB,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.33,0.0682,3,-29.917,1,0.0378,0.988,0.916,0.0893,0.329,91.942,352160
6lbLn5iL2NBJnbib7bTXMn,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.192,0.952,2,-5.888,1,0.258,0.00164,0.716,0.307,0.262,172.752,234607
1rEsbyBuQ0MqKF3dG7B0bf,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.296,0.913,2,-6.144,1,0.068,0.0226,0.255,0.0583,0.183,171.314,220318
5Ss6DqCldgTmIo6BekVOJT,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.625,0.285,1,-16.686,0,0.0537,0.438,0.00279,0.192,0.357,140.02,176761
4yp90BbE4dxPXfGGSpbFwT,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.594,0.185,8,-16.243,0,0.0319,0.957,0.00287,0.118,0.415,127.085,164027
49MHzAcdjObyNqKcRVw3vZ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.496,0.84,2,-5.718,1,0.205,0.353,0.0,0.319,0.415,140.39,139482
0KG3m0KDzDg7uLHqtfTvpJ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.311,0.105,4,-19.444,0,0.0336,0.905,0.000251,0.164,0.0385,129.491,233029
5wNOm5nP4YRv2vywrgpwIq,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.361,0.392,11,-11.679,1,0.0312,0.774,0.145,0.107,0.238,130.662,260176
0EKH4YxisqaxUMnV2x0ZrW,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.682,0.9,9,-5.028,1,0.0873,0.0891,0.063,0.0685,0.937,100.721,179499
3MGo8vd3wIQ7PmHgj9hEdO,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.593,0.154,4,-12.668,1,0.0471,0.979,2.48e-05,0.116,0.115,118.151,153573
13XifhwLU68h7Z3uCm8GLw,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.702,0.361,6,-9.078,1,0.0303,0.00344,0.838,0.29,0.367,106.137,118975
3MK5vIP1wJqtxQOxp4d3j7,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.748,0.625,6,-11.09,1,0.0306,0.135,0.887,0.105,0.814,125.563,233064
0nKnz4M421QMOZyXSlw8pk,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.516,0.626,10,-7.594,1,0.0326,0.00471,0.639,0.318,0.456,123.055,282048
0y6J7BPS6JTDkFOB7HIYPt,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.683,0.592,4,-11.749,1,0.0786,0.0024,0.00436,0.318,0.689,124.973,180816
7pQcijAjMJ6wAF1wTkR6bQ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.609,0.536,1,-9.091,1,0.0317,1.84e-05,0.876,0.384,0.561,123.699,207266
41KIQllu3eKuD4RdLSpzX0,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.653,0.657,1,-7.096,1,0.232,0.728,0.000264,0.276,0.223,79.968,312973
71l93iUkmRg9jpeAgjN3LU,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.498,0.657,5,-6.66,1,0.043,0.00434,0.000384,0.11,0.796,176.039,207565
2K0HAp3di1AvmIjYYdPk4J,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.558,0.855,2,-5.243,1,0.0343,0.00342,0.934,0.175,0.574,130.01,340366
4RCjEqGNS8xdU4nOhzDp0E,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.337,0.701,9,-6.974,1,0.0306,0.00112,0.0,0.201,0.434,143.066,288920
1sXFe0GAwr8ml6vKTViZLP,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.269,0.941,2,-4.604,1,0.0578,0.000173,1.13e-06,0.161,0.664,88.85,156162
0yh8lUyxqhugZ4pngSJjFO,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.38,0.923,7,-4.04,1,0.067,0.00093,6.98e-05,0.256,0.516,143.057,221853
6BAwTzs5CWWuaaOpp6mTeL,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.265,0.947,2,-6.674,1,0.103,1.79e-05,0.000323,0.208,0.226,170.175,261147
7bBEDtVmP86Zli3NmBV17y,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.598,0.93,9,-4.014,0,0.0466,0.00176,0.0,0.0353,0.97,175.795,213333
6Y1iE1DeplhVDUgW8QiCaS,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.613,0.639,1,-9.681,0,0.0288,0.0184,0.431,0.0948,0.244,117.97,277533
3F2UF9hqzcMIi41dmTvh4e,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.326,0.84,2,-4.319,1,0.0592,0.000505,0.0,0.292,0.445,120.361,128187
0iTpQYzJnYgh7kIxyq8A2O,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.537,0.712,5,-5.597,1,0.0286,0.289,0.00568,0.08,0.704,159.871,243160
202QyrB6Q3Kimsr7KqJut3,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.472,0.875,4,-5.024,0,0.0446,0.00345,0.00576,0.128,0.461,136.064,318423
2qpQvKdVtxgTRu4q6xXrL7,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.637,0.704,7,-5.818,1,0.0658,0.22,0.0872,0.0849,0.645,162.959,176467
08mEHKuCfCJeRyrJ6x7smE,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.326,0.886,9,-6.936,1,0.0395,0.000124,0.000147,0.221,0.583,157.057,135393
3QYB3Ivwqh84aiuxyEjUFo,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.738,0.74,0,-6.71,1,0.0303,0.00115,0.0135,0.0968,0.536,130.006,173827
13QI6bq0U8HMK7gUpAwFBK,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.65,0.807,10,-4.157,0,0.0698,0.0197,0.00611,0.094,0.77,88.475,181147
2vupkXhwL4sNCRgNu72HCZ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.705,0.474,10,-13.081,1,0.0391,0.443,0.0553,0.338,0.756,98.612,233128
4khStWYsg8yzAku9hgTFW9,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.513,0.874,1,-5.828,1,0.0289,0.337,0.00343,0.126,0.586,98.003,232947
6a5xI87SEuxoeX6riFYEjM,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.703,0.387,0,-9.793,1,0.039,0.598,6.85e-05,0.103,0.298,120.044,214267
1PW0MH1EwqC09G0OnnjnT4,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.657,0.467,10,-8.849,1,0.0437,0.316,0.00215,0.0891,0.21,135.143,217000
6FBzhcfgGacfXF3AmtfEaX,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.414,0.473,11,-8.911,0,0.116,0.663,0.0523,0.128,0.409,100.0,129698
2anAr4t1wpiy2qBK9CGnyn,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.534,0.36,11,-12.942,0,0.0778,0.296,0.00158,0.382,0.387,153.985,302393
0hkxAENNrJ18AzHqync5n3,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.689,0.268,11,-15.722,1,0.505,0.923,1.69e-06,0.31,0.569,121.202,91063
3tvb5DvwShgHDcpumThLU4,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.721,0.674,0,-7.074,0,0.376,0.697,0.0,0.114,0.423,129.916,224550
0KVMFZQKf7FEkgvYQvi8KA,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.812,0.573,10,-8.664,0,0.159,0.0138,0.0411,0.104,0.27,150.027,196840
4hOwgpdVS1x1e2NxWCmDvL,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.612,0.85,2,-5.011,1,0.0495,0.212,0.000497,0.317,0.525,80.034,195707
6lt8N5nSY1EaiyeDRAIwcW,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.801,0.679,4,-8.733,0,0.0526,0.17,7.22e-06,0.181,0.487,130.017,227115
5XkTer2cNrqMAAYOiqwdJt,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.743,0.672,3,-9.135,1,0.214,0.234,1.62e-05,0.869,0.506,115.977,202875
5hs2nY40aeqM0mpP8SBOon,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.784,0.715,6,-5.675,1,0.0664,0.218,0.0,0.415,0.846,119.995,237500
0tOyrixMQ17NUznPIxYtVD,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.823,0.46,9,-8.114,0,0.114,0.527,1.96e-06,0.0548,0.522,119.935,218375
3GhsBdS9ulPK3KCdwHRPhG,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.509,0.331,4,-14.083,1,0.0267,0.272,0.136,0.114,0.0957,96.848,286293
4eVNSHRazoHgfYGv3AYFyZ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.415,0.425,7,-11.232,1,0.025,0.497,0.908,0.105,0.248,89.839,311000
4mlqHOqOXja92BT4M51lkj,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.35,0.1,4,-18.491,1,0.0328,0.989,0.545,0.11,0.135,108.74,167126
52OKylOQQSETWtXncZN3L7,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.537,0.344,9,-14.782,0,0.0322,0.849,0.957,0.118,0.242,176.16,252800
3hyi4CYvZ3K6EqAI2ja7pl,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.766,0.825,10,-5.266,0,0.0706,0.0498,0.000137,0.104,0.583,98.007,308569
3Ex4oMC0UeAQNAG78AuVfi,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.15,0.671,7,-6.193,1,0.0856,0.00485,0.0693,0.287,0.188,137.046,133373
590sE8TWkgAscOaLyjvYRl,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.436,0.611,6,-7.746,1,0.0337,0.237,0.024,0.0942,0.187,103.315,168933
6tZUEAbX1M8twwJG26nLPf,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.298,0.587,11,-6.898,0,0.0395,0.0123,0.0208,0.133,0.0734,131.468,372293
17q3q8wMWgYB8HoqZNNMRT,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.541,0.744,1,-5.576,1,0.0344,0.0617,0.00122,0.0578,0.888,125.891,202533
6R7gv0TqoBs4CFDhm5uPzr,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.405,0.818,3,-7.479,0,0.0337,0.01,0.302,0.68,0.557,160.94,284333
6AAWJJ0zamfEVReLLDj4BC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.459,0.846,9,-10.714,1,0.0433,0.0177,0.129,0.0723,0.448,119.506,233733
62Rq7yIwT6p2FFxiszk3dc,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.256,0.746,0,-7.767,1,0.0341,0.026,0.621,0.423,0.156,146.154,284973
1gMxEMadnj1DIiny9wOAiT,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.165,0.9,0,-3.92,1,0.0652,0.0155,0.00154,0.217,0.135,190.985,199613
1KVU56xCG8SqaXRjf9n4Da,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.778,0.381,7,-8.802,1,0.0429,0.523,0.000236,0.0573,0.737,139.124,180667
4nZLpgrDO1O8mXI1sPNHov,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.429,0.816,4,-7.756,0,0.0458,0.313,0.0255,0.114,0.436,140.595,135747
3wKt77fHCmjWRXkmkYTxrl,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.281,0.244,7,-14.129,0,0.0295,0.778,0.132,0.109,0.0499,90.351,260000
3g2gQMeeQAEPztiQKMlGSl,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.479,0.707,1,-4.968,1,0.0659,0.0471,0.0,0.0932,0.661,148.092,243467
5pBqIndYOFIWDQPu035Etz,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.819,0.26,1,-15.696,0,0.0485,0.44,0.56,0.104,0.0588,127.989,151663
0yegUfm5PJuspjElvwHFt8,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.656,0.223,9,-21.003,0,0.0449,0.641,8.04e-05,0.131,0.202,112.918,180002
3vZTUFGoEFSId655tfKCFE,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.777,0.456,10,-14.109,1,0.0726,0.0956,0.152,0.487,0.343,115.045,121172
2yXfkGdRTSPgSFJfOGsLhk,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.606,0.592,6,-7.396,0,0.0751,0.259,0.000991,0.136,0.762,174.623,268987
6J7c3Fg5Bey55neqioLLvd,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.419,0.0134,7,-23.031,1,0.0453,0.985,0.404,0.149,0.225,136.583,101467
2U4FtN8jDqDKSzGpVC1iLf,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.359,0.804,4,-6.424,1,0.0494,0.0161,0.000876,0.0889,0.902,182.429,169733
4fmU11hc9cNOvnD1rvddUl,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.392,0.644,4,-5.229,1,0.0332,0.000791,0.392,0.106,0.151,120.569,302533
5aVCrbz2wVTA4OFxYd8ZGA,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.562,0.813,1,-4.247,1,0.0892,0.0523,1.6e-06,0.192,0.209,134.696,239980
2H1l4JczUDbiWfQtQElB05,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.715,0.665,4,-7.736,0,0.0502,0.0996,0.0,0.224,0.84,78.502,204733
0CyRloqqjpeKEAd3cO6J6z,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.655,0.653,4,-7.488,1,0.0278,0.502,0.75,0.0781,0.732,114.995,187820
0mDkcTvD6fK9suYR72zhs6,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.747,0.572,1,-9.046,1,0.0271,0.101,0.273,0.333,0.575,119.706,242000
71EHOyEOhNx1SzTebRRyng,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.693,0.533,2,-10.954,0,0.0402,0.107,0.0,0.0695,0.568,127.661,291907
5pP3sLkAVZ03hyJ6SbsprC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.515,0.884,9,-7.297,1,0.043,0.0331,0.0904,0.312,0.703,173.012,170996
2agjAJh3xazIV2IX5U2cdD,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.494,0.247,9,-12.147,0,0.0285,0.612,0.0836,0.226,0.355,120.048,172069
03AhYPRQeOqG2j54Tdg94E,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.657,0.826,4,-12.339,1,0.0358,0.0254,0.00974,0.708,0.685,128.144,368760
3kdSHY9ZQIjyg4Q68YG4Qz,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.588,0.9,11,-11.651,0,0.049,0.0948,0.0404,0.127,0.748,142.094,254773
7nxvjIWrvrxRHlVgHFFbt1,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.415,0.83,1,-10.989,1,0.0683,0.0975,0.00364,0.245,0.765,164.485,256307
5Dsp18WXBOCw8Td6bFi8lf,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.656,0.787,1,-11.266,1,0.0686,0.0405,0.008,0.0634,0.801,179.444,237400
2l0O0fvf9dTcCZK0fgPTNC,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.492,0.792,2,-11.074,1,0.0517,0.00781,0.000114,0.118,0.931,147.584,199307
7svpAkwc6xaSxlbZ7V7JiS,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.529,0.353,7,-12.835,1,0.0292,0.788,0.853,0.116,0.0601,104.557,161463
6bKHrmhfMFhlXqYR6zfPt9,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.201,0.771,10,-6.914,1,0.0401,0.0087,0.847,0.112,0.0984,155.068,347000
09ZmxJH8zykIMTsEhjT3yw,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.264,0.378,5,-14.059,1,0.128,0.948,0.00841,0.104,0.186,81.745,177013
69tms8bn7pYZck6hJw6X1e,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.533,0.213,3,-13.437,0,0.0342,0.849,0.565,0.449,0.207,80.004,378253
36cNPxDZocGVGmyQF2BR6a,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.338,0.725,0,-5.478,1,0.04,0.0779,7.4e-06,0.0808,0.316,83.846,339090
1lB6TCFlx4f50wdetOuGcT,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.642,0.397,6,-16.842,1,0.0639,0.461,0.000834,0.106,0.798,84.064,286493
4tPFEWRuNQhibDQSGB2PVE,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.305,0.965,0,-5.926,1,0.0809,0.00128,0.00124,0.317,0.644,90.81,210867
2LXPIpt45CJ2dorhMNCE0F,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.183,0.938,7,-11.314,1,0.0681,6.27e-05,1.83e-06,0.326,0.184,160.257,236093
1FS4e2J4JeNZKDtcdQpUmn,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.239,0.82,0,-9.41,1,0.0487,0.00847,0.676,0.369,0.547,165.18,273800
77VzCVHQgX613AkssBWK8M,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.218,0.819,0,-9.783,1,0.0604,2.51e-05,0.604,0.362,0.414,147.555,201573
7lr5a1V6SZuv1RWFSUOOHe,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.386,0.964,7,-11.31,1,0.076,0.0589,0.948,0.362,0.0571,90.257,209200
30cHDhxUqgnHq78hv5UjMx,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.503,0.803,0,-9.701,1,0.0485,0.01,0.0648,0.292,0.941,179.007,225187
7331X4zR3C2eaLh5iHN98k,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.345,0.576,11,-7.132,1,0.0351,0.237,0.679,0.112,0.422,160.38,212662
3GOO81yxm6EZLkiXLs2sx2,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.507,0.666,10,-8.362,1,0.029,0.0116,0.343,0.129,0.185,77.979,291786
2GTvMc0CnmT48LPTG4zhxh,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.572,0.659,4,-9.954,1,0.0304,0.519,0.431,0.0721,0.69,156.994,349985
3O7HL3mzobCIxzErIMijxJ,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.349,0.925,11,-5.008,0,0.0415,7.31e-05,1.63e-06,0.059,0.651,149.022,213467
2cPakJlrL2RxaIMC5K5lB3,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.395,0.825,0,-8.671,1,0.0524,0.000378,0.609,0.301,0.811,115.779,322747
5La66MFvn7AX8ZjXu2s8l8,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.514,0.733,7,-9.443,1,0.123,0.545,0.0,0.143,0.568,97.621,313067
48VtPhyDClvvQWMia21xwH,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.375,0.565,9,-12.811,0,0.0359,0.0489,0.0625,0.107,0.389,148.972,500467
4qmTT2IkNy6vb2BPxNW8tY,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.847,0.526,1,-13.846,1,0.182,0.01,0.0,0.0606,0.668,91.99,248507
6Xio661Y2iL7SDKFFOG9cv,Lose Control (feat. Ciara & Fat Man Scoop),Missy Elliott,The Cookbook,0.805,0.653,8,-11.251,0,0.185,0.138,0.0,0.1,0.257,100.349,270067
